holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume,weekday,hour,good_weather
0,299.01,0,0,20,2026,3,22,1
0,297.16,0,0,1,1288,3,23,1
0,296.52,0,0,20,733,4,0,0
0,296.52,0,0,20,733,4,0,0
0,296.24,0,0,75,457,4,1,0
0,296.24,0,0,75,457,4,1,0
0,295.19,0,0,1,428,4,2,0
0,295.19,0,0,1,428,4,2,0
0,294.73,0,0,20,478,4,3,0
0,294.01,0,0,1,890,4,4,0
0,294.01,0,0,1,890,4,4,0
0,293.59,0,0,1,2708,4,5,0
0,293.59,0,0,1,2708,4,5,0
0,293.13,0,0,1,4864,4,6,0
0,293.13,0,0,1,4864,4,6,0
0,294.41,0,0,20,5676,4,7,0
0,296.54,0,0,20,4598,4,8,1
0,299.64,0,0,20,3871,4,9,1
0,301.48,0,0,20,4007,4,10,1
0,303.44,0,0,1,4157,4,11,1
0,304.75,0,0,1,4241,4,12,1
0,305.77,0,0,1,4171,4,13,1
0,306.76,0,0,1,4538,4,14,1
0,307.32,0,0,20,5201,4,15,1
0,307.33,0,0,20,5173,4,16,1
0,307.2,0,0,20,4634,4,17,1
0,306.28,0,0,1,3954,4,18,1
0,305.07,0,0,20,3235,4,19,1
0,302.5,0,0,75,2050,4,20,1
0,300.16,0,0,1,1350,4,21,1
0,297.72,0,0,1,64,4,22,1
0,296.77,0,0,1,10,4,23,1
0,295.85,0,0,1,6,5,0,0
0,295.2,0,0,1,8,5,1,1
0,294.82,0,0,1,5,5,2,0
0,294.42,0,0,1,3,5,3,1
0,294.19,0,0,1,7,5,4,1
0,294.51,0,0,1,830,5,5,1
0,294.48,0,0,75,1350,5,6,1
0,295.96,0,0,75,1868,5,7,1
0,298.14,0,0,90,2497,5,8,1
0,299.11,0,0,75,15,5,9,1
0,299.12,0,0,75,3,5,10,0
0,297.1,1,0,75,24,5,11,0
0,297.1,1,0,75,24,5,11,0
0,297.1,1,0,75,24,5,11,0
0,295.3,1,0,90,2,5,12,0
0,295.3,1,0,90,2,5,12,0
0,295.3,1,0,90,2,5,12,0
0,295.42,1,0,90,10,5,13,0
0,295.42,1,0,90,10,5,13,0
0,295.42,1,0,90,10,5,13,0
0,295.42,1,0,90,10,5,13,0
0,295.46,1,0,90,2,5,14,0
0,295.46,1,0,90,2,5,14,0
0,295.55,0,0,75,3,5,15,0
0,295.55,0,0,75,3,5,15,0
0,295.22,1,0,90,7,5,16,0
0,295.22,1,0,90,7,5,16,0
0,295.54,1,0,90,5,5,17,0
0,295.54,1,0,90,5,5,17,0
0,296.68,0,0,40,0,5,18,0
0,297.48,0,0,40,1,5,19,1
0,297.21,0,0,20,5,5,20,1
0,296.47,0,0,20,2,5,21,1
0,295.96,0,0,75,1,5,22,1
0,295.9,0,0,90,0,5,23,0
0,295.96,0,0,40,6,6,0,1
0,296.1,0,0,90,8,6,1,1
0,296.5,0,0,90,5,6,2,0
0,296.58,1,0,90,3,6,3,0
0,296.58,1,0,90,3,6,3,0
0,296.58,1,0,90,3,6,3,0
0,296.1,0,0,75,7,6,4,0
0,296.1,0,0,75,7,6,4,0
0,295.7,0,0,90,631,6,5,1
0,295.24,0,0,90,1033,6,6,1
0,295.32,0,0,75,1314,6,7,1
0,296.05,0,0,40,1872,6,8,1
0,297.4,0,0,40,15,6,9,1
0,298.64,0,0,40,463,6,10,1
0,299.45,0,0,40,24,6,11,1
0,299.9,0,0,40,515,6,12,1
0,300.04,0,0,75,100,6,13,1
0,300.6,0,0,40,515,6,14,1
0,300.85,0,0,40,463,6,15,1
0,300.88,0,0,40,44,6,16,1
0,300.67,0,0,40,1279,6,17,1
0,300.12,0,0,75,2998,6,18,1
0,299.58,0,0,40,2780,6,19,1
0,298.65,0,0,20,2450,6,20,1
0,296.66,0,0,20,2147,6,21,1
0,295.41,0,0,20,1816,6,22,1
0,294.64,0,0,1,1783,6,23,1
0,293.92,0,0,1,1969,0,0,1
0,292.99,0,0,1,491,0,1,1
0,292.53,0,0,1,329,0,2,1
0,291.87,1,0,1,337,0,3,0
0,291.02,0,0,1,827,0,4,1
0,290.84,0,0,1,2706,0,5,1
0,290.1,0,0,1,5010,0,6,1
0,291.26,0,0,1,5779,0,7,1
0,293.73,0,0,1,5206,0,8,1
0,295.93,0,0,1,4322,0,9,1
0,297.9,0,0,1,3942,0,10,1
0,299.35,0,0,1,4338,0,11,1
0,300.31,0,0,1,4499,0,12,1
0,301.17,0,0,1,4220,0,13,1
0,301.95,0,0,1,4503,0,14,1
0,302.2,0,0,20,4770,0,15,1
0,302.54,0,0,20,5718,0,16,1
0,302.61,0,0,20,5203,0,17,1
0,302.22,0,0,20,3699,0,18,1
0,301.62,0,0,20,2886,0,19,1
0,300.36,0,0,20,2438,0,20,1
0,297.43,0,0,1,2628,0,21,1
0,295.8,0,0,1,1898,0,22,1
0,294.89,0,0,1,1167,0,23,1
0,294.56,0,0,1,582,1,0,1
0,293.89,0,0,1,361,1,1,1
0,293.51,0,0,1,278,1,2,1
0,293.73,0,0,1,329,1,3,1
0,293.5,0,0,40,829,1,4,1
0,293.26,0,0,20,2889,1,5,1
0,293.1,0,0,20,5363,1,6,1
0,293.96,0,0,20,6121,1,7,1
0,295.66,0,0,20,5392,1,8,1
0,298.11,0,0,40,4357,1,9,1
0,299.71,0,0,40,4098,1,10,1
0,301.22,0,0,20,4239,1,11,1
0,302.76,0,0,20,4254,1,12,1
0,303.51,0,0,20,4251,1,13,1
0,304.37,0,0,20,4437,1,14,1
0,304.56,0,0,20,5215,1,15,1
0,304.46,0,0,20,6077,1,16,1
0,304.18,0,0,40,5603,1,17,1
0,303.18,0,0,75,4259,1,18,1
0,301.42,0,0,40,3060,1,19,1
0,300.73,0,0,75,2652,1,20,1
0,298.84,0,0,75,2636,1,21,1
0,297.69,0,0,75,1908,1,22,1
0,296.94,0,0,75,1078,1,23,1
0,296.63,0,0,75,622,2,0,1
0,296.51,0,0,90,380,2,1,1
0,296.32,0,0,90,341,2,2,1
0,296.4,0,0,90,498,2,3,0
0,296.58,0,0,90,1254,2,4,0
0,296.14,0,0,90,3061,2,5,0
0,295.55,0,0,75,5316,2,6,1
0,295.49,0,0,90,6226,2,7,1
0,295.78,0,0,90,5441,2,8,1
0,296.43,0,0,90,4412,2,9,0
0,297.37,0,0,90,4374,2,10,0
0,297.37,0,0,90,4374,2,10,0
0,298.33,0,0,90,4316,2,11,1
0,298.56,0,0,90,4338,2,12,0
0,298.56,0,0,90,4338,2,12,0
0,297.78,1,0,90,4336,2,13,0
0,297.78,1,0,90,4336,2,13,0
0,296.73,1,0,75,4211,2,14,0
0,296.73,1,0,75,4211,2,14,0
0,296.73,1,0,75,4211,2,14,0
0,296.73,1,0,75,4211,2,14,0
0,296.15,0,0,90,4941,2,15,0
0,296.15,0,0,90,4941,2,15,0
0,296.15,0,0,90,4941,2,15,0
0,295.08,1,0,90,5530,2,16,0
0,295.08,1,0,90,5530,2,16,0
0,295.08,1,0,90,5530,2,16,0
0,295.07,1,0,90,5863,2,17,0
0,295.07,1,0,90,5863,2,17,0
0,295.6,0,0,75,4223,2,18,0
0,295.35,0,0,75,2991,2,19,1
0,294.39,0,0,75,2456,2,20,1
0,293.7,0,0,90,2399,2,21,1
0,293.29,0,0,90,1580,2,22,1
0,292.75,0,0,90,1065,2,23,0
0,292.46,0,0,90,602,3,0,0
0,292.16,0,0,90,379,3,1,1
0,291.59,0,0,90,284,3,2,1
0,291.26,0,0,90,295,3,3,1
0,291.17,0,0,90,817,3,4,1
0,291.11,0,0,90,2860,3,5,0
0,291.03,0,0,90,5269,3,6,1
0,290.97,0,0,90,6090,3,7,0
0,291.09,0,0,90,5266,3,8,0
0,291.42,0,0,90,4444,3,9,0
0,292.15,0,0,90,4066,3,10,0
0,292.66,0,0,90,4349,3,11,1
0,293.78,0,0,90,4664,3,12,1
0,295.21,0,0,90,4338,3,13,1
0,296.26,0,0,90,5038,3,14,1
0,296.42,0,0,90,5351,3,15,1
0,296.79,0,0,90,5978,3,16,1
0,296.72,0,0,75,5790,3,17,1
0,296.27,0,0,75,4179,3,18,1
0,295.95,0,0,90,3209,3,19,1
0,295.34,0,0,75,2833,3,20,1
0,293.92,0,0,40,2659,3,21,1
0,292.64,0,0,20,1961,3,22,1
0,291.85,0,0,20,1375,3,23,1
0,290.93,0,0,20,716,4,0,1
0,290.34,0,0,75,438,4,1,1
0,290.04,0,0,75,359,4,2,1
0,289.47,1,0,75,391,4,3,0
0,289.09,0,0,40,840,4,4,1
0,288.39,0,0,40,2623,4,5,1
0,287.9,0,0,40,4899,4,6,1
0,288.31,0,0,75,5546,4,7,1
0,290.06,0,0,75,4523,4,8,1
0,292.04,0,0,75,4125,4,9,1
0,293.78,0,0,90,4068,4,10,1
0,295.0,0,0,40,4172,4,11,1
0,296.09,0,0,20,2953,4,12,1
0,296.93,0,0,1,3046,4,13,1
0,297.55,0,0,20,3168,4,14,1
0,298.3,0,0,20,5240,4,15,1
0,298.32,0,0,20,5697,4,16,1
0,298.42,0,0,20,4818,4,17,1
0,297.84,0,0,20,4239,4,18,1
0,297.31,0,0,20,3526,4,19,1
0,295.43,0,0,40,2658,4,20,1
0,292.85,0,0,40,2794,4,21,1
0,290.84,0,0,40,2651,4,22,1
0,290.45,0,0,75,3206,4,23,1
0,290.06,0,0,75,735,5,0,1
0,289.78,0,0,75,458,5,1,1
0,289.63,0,0,90,326,5,2,1
0,289.47,0,0,75,230,5,3,1
0,288.96,0,0,1,237,5,4,1
0,288.92,0,0,75,830,5,5,1
0,289.23,0,0,75,1350,5,6,0
0,289.81,0,0,75,1868,5,7,1
0,291.32,0,0,90,2497,5,8,1
0,293.09,0,0,90,1644,5,9,1
0,295.05,0,0,90,1802,5,10,1
0,296.28,0,0,90,1967,5,11,1
0,297.27,0,0,90,2107,5,12,1
0,298.59,0,0,40,3932,5,13,1
0,299.41,0,0,40,3993,5,14,1
0,299.47,0,0,75,4039,5,15,1
0,299.91,0,0,75,4128,5,16,1
0,299.39,0,0,75,4093,5,17,1
0,298.17,0,0,75,3553,5,18,0
0,298.23,0,0,75,3075,5,19,1
0,297.05,0,0,40,2838,5,20,1
0,295.28,0,0,40,2892,5,21,1
0,293.84,0,0,20,2713,5,22,1
0,293.1,0,0,20,2096,5,23,1
0,292.65,0,0,20,664,6,0,1
0,292.46,0,0,20,471,6,1,1
0,292.31,0,0,20,330,6,2,1
0,292.08,0,0,75,204,6,3,1
0,292.02,0,0,40,196,6,4,0
0,291.84,0,0,40,631,6,5,1
0,291.79,0,0,75,1033,6,6,0
0,292.3,0,0,75,1314,6,7,0
0,293.68,0,0,75,1872,6,8,1
0,295.11,0,0,75,1316,6,9,1
0,296.14,0,0,75,1872,6,10,1
0,298.0,0,0,75,1825,6,11,1
0,299.04,0,0,75,2230,6,12,1
0,300.21,0,0,75,3932,6,13,1
0,300.17,0,0,75,3993,6,14,1
0,301.01,0,0,75,4039,6,15,1
0,300.9,0,0,40,4128,6,16,1
0,300.78,0,0,75,4093,6,17,1
0,300.48,0,0,75,3553,6,18,1
0,299.62,0,0,1,3075,6,19,1
0,298.77,0,0,40,2838,6,20,1
0,297.36,0,0,20,2892,6,21,1
0,296.62,0,0,75,2713,6,22,1
0,295.94,0,0,90,2096,6,23,1
0,295.3,0,0,40,705,0,0,1
0,294.95,0,0,40,485,0,1,1
0,294.83,0,0,40,296,0,2,1
0,294.24,1,0,75,394,0,3,0
0,293.7,0,0,1,886,0,4,1
0,293.53,0,0,20,2814,0,5,1
0,293.25,0,0,40,5049,0,6,0
0,293.54,0,0,40,5874,0,7,1
0,294.99,0,0,20,5159,0,8,1
0,296.54,0,0,40,4454,0,9,1
0,297.63,0,0,75,3512,0,10,1
0,299.18,0,0,75,4592,0,11,1
0,299.77,0,0,75,4517,0,12,1
0,300.8,0,0,75,4366,0,13,1
0,301.48,0,0,75,4614,0,14,1
0,301.69,0,0,75,4963,0,15,1
0,301.85,0,0,75,5940,0,16,1
0,301.18,0,0,75,5466,0,17,1
0,300.65,0,0,75,4000,0,18,1
0,300.1,0,0,40,2878,0,19,0
0,298.97,0,0,75,2495,0,20,1
0,298.17,0,0,40,2388,0,21,1
0,297.14,0,0,40,1898,0,22,1
0,296.78,0,0,75,1184,0,23,1
0,296.35,0,0,20,674,1,0,1
0,296.38,0,0,90,529,1,1,1
0,296.24,0,0,90,424,1,2,1
0,295.73,0,0,1,465,1,3,1
0,295.39,0,0,90,1005,1,4,1
0,295.27,0,0,75,3009,1,5,1
0,295.25,0,0,90,5344,1,6,1
0,295.41,0,0,90,6485,1,7,0
0,296.3,0,0,75,5462,1,8,1
0,297.55,0,0,40,4554,1,9,1
0,298.68,0,0,20,4250,1,10,1
0,300.48,0,0,20,4390,1,11,1
0,300.78,0,0,40,4452,1,12,1
0,302.0,0,0,40,4600,1,13,1
0,302.78,0,0,40,4923,1,14,0
0,303.32,0,0,40,5261,1,15,1
0,302.74,0,0,40,6114,1,16,1
0,303.37,0,0,40,5720,1,17,1
0,303.19,0,0,40,4094,1,18,1
0,302.53,0,0,40,3166,1,19,1
0,300.82,0,0,20,2698,1,20,1
0,299.18,0,0,1,2514,1,21,1
0,297.92,0,0,20,2296,1,22,1
0,297.58,0,0,40,1217,1,23,1
0,296.93,0,0,20,662,2,0,1
0,296.35,0,0,1,432,2,1,1
0,295.75,0,0,75,667,2,2,1
0,295.06,1,0,20,434,2,3,0
0,294.33,0,0,20,894,2,4,0
0,294.33,0,0,20,894,2,4,0
0,294.0,0,0,1,2875,2,5,0
0,294.0,0,0,1,2875,2,5,0
0,293.5,0,0,20,5194,2,6,0
0,293.5,0,0,20,5194,2,6,0
0,294.11,0,0,75,5897,2,7,0
0,294.11,0,0,75,5897,2,7,0
0,296.11,0,0,1,5748,2,8,0
0,298.68,0,0,20,4442,2,9,1
0,299.98,0,0,20,4120,2,10,1
0,302.09,0,0,0,4122,2,11,1
0,302.92,0,0,24,4197,2,12,1
0,303.89,0,0,24,4178,2,13,1
0,304.15,0,0,24,4382,2,14,1
0,304.24,0,0,0,5377,2,15,1
0,304.24,0,0,0,6064,2,16,1
0,304.02,0,0,0,5818,2,17,1
0,303.67,0,0,0,4594,2,18,1
0,301.93,0,0,0,3003,2,19,1
0,300.83,0,0,0,2579,2,20,1
0,299.17,0,0,0,2360,2,21,1
0,298.3,0,0,0,1618,2,22,1
0,298.09,0,0,0,1275,2,23,1
0,297.83,0,0,32,766,3,0,1
0,297.74,0,0,32,508,3,1,1
0,297.33,0,0,32,492,3,2,1
0,297.37,0,0,0,470,3,3,1
0,297.44,0,0,0,928,3,4,1
0,297.62,0,0,0,2770,3,5,1
0,296.95,0,0,32,4912,3,6,1
0,294.92,1,0,32,5724,3,7,0
0,294.06,1,0,32,4669,3,8,0
0,293.83,1,0,76,4732,3,9,0
0,294.61,1,0,76,4272,3,10,0
0,295.68,1,0,92,4517,3,11,0
0,296.58,1,0,56,4858,3,12,0
0,298.62,0,0,56,4835,3,13,0
0,300.36,0,0,56,5131,3,14,0
0,300.82,0,0,32,5670,3,15,0
0,301.02,0,0,32,6056,3,16,0
0,300.48,0,0,32,5308,3,17,0
0,299.6,0,0,0,4243,3,18,1
0,297.7,0,0,0,3089,3,19,1
0,296.0,0,0,0,3103,3,20,1
0,293.36,0,0,0,3048,3,21,1
0,292.37,0,0,0,2378,3,22,1
0,292.14,0,0,0,1424,3,23,1
0,292.08,0,0,0,1022,4,0,1
0,291.7,0,0,0,584,4,1,1
0,291.37,0,0,0,583,4,2,1
0,290.96,0,0,0,586,4,3,1
0,290.61,0,0,0,926,4,4,1
0,289.6,0,0,0,2756,4,5,1
0,289.17,0,0,0,4950,4,6,1
0,289.37,0,0,0,5720,4,7,1
0,291.05,0,0,0,5069,4,8,1
0,292.54,0,0,0,4510,4,9,1
0,293.61,0,0,0,4668,4,10,1
0,295.47,0,0,0,4694,4,11,1
0,296.47,0,0,0,5011,4,12,1
0,297.0,0,0,0,4781,4,13,1
0,296.69,0,0,0,5088,4,14,1
0,297.77,0,0,8,5382,4,15,1
0,298.11,0,0,8,5592,4,16,1
0,297.37,0,0,8,4947,4,17,1
0,296.9,0,0,0,4457,4,18,1
0,296.35,0,0,0,3516,4,19,1
0,294.51,0,0,0,2755,4,20,1
0,292.15,0,0,0,3021,4,21,1
0,291.03,0,0,0,3274,4,22,1
0,290.03,0,0,0,2497,4,23,1
0,289.47,0,0,0,1794,5,0,1
0,288.92,0,0,0,1178,5,1,1
0,288.47,0,0,0,896,5,2,1
0,288.74,0,0,0,642,5,3,1
0,287.91,0,0,0,680,5,4,1
0,287.25,0,0,0,1123,5,5,1
0,287.14,0,0,0,1885,5,6,1
0,288.19,0,0,0,2409,5,7,1
0,290.51,0,0,0,3151,5,8,1
0,292.6,0,0,0,4183,5,9,1
0,294.39,0,0,0,4721,5,10,1
0,296.48,0,0,0,4826,5,11,1
0,297.25,0,0,0,4805,5,12,1
0,298.25,0,0,0,4597,5,13,1
0,299.01,0,0,0,4773,5,14,1
0,299.8,0,0,0,4850,5,15,1
0,299.49,0,0,0,4482,5,16,1
0,298.86,0,0,0,4333,5,17,1
0,298.88,0,0,0,4175,5,18,1
0,297.91,0,0,0,3470,5,19,1
0,295.63,0,0,0,3544,5,20,1
0,292.93,0,0,0,3225,5,21,1
0,291.19,0,0,0,3069,5,22,1
0,290.53,0,0,0,2368,5,23,1
0,289.91,0,0,0,1875,6,0,1
0,289.47,0,0,0,1023,6,1,1
0,289.02,0,0,0,814,6,2,1
0,288.57,0,0,12,561,6,3,1
0,288.34,0,0,12,541,6,4,1
0,288.02,0,0,12,714,6,5,1
0,287.64,0,0,24,1038,6,6,1
0,288.64,0,0,24,1477,6,7,1
0,289.91,0,0,24,2028,6,8,1
0,293.38,0,0,8,2897,6,9,1
0,295.47,0,0,8,3764,6,10,1
0,298.0,0,0,92,4185,6,11,1
0,298.82,0,0,36,4984,6,12,1
0,299.59,0,0,36,4799,6,13,1
0,300.48,0,0,36,4693,6,14,1
0,301.49,0,0,56,4673,6,15,1
0,301.35,0,0,56,4586,6,16,1
0,300.68,0,0,56,4593,6,17,1
0,299.92,0,0,0,4350,6,18,1
0,298.93,0,0,0,3838,6,19,1
0,295.99,0,0,0,3353,6,20,1
0,294.38,0,0,0,2777,6,21,1
0,293.11,0,0,0,2628,6,22,1
0,292.29,0,0,0,1702,6,23,1
0,291.93,0,0,0,848,0,0,1
0,291.81,0,0,0,660,0,1,1
0,291.36,0,0,0,440,0,2,1
0,290.8,0,0,0,457,0,3,1
0,289.94,0,0,0,966,0,4,1
0,289.61,0,0,0,2812,0,5,1
0,289.5,0,0,0,5151,0,6,1
0,290.51,0,0,0,5738,0,7,1
0,292.98,0,0,12,5366,0,8,1
0,294.81,0,0,12,4386,0,9,1
0,296.28,0,0,12,4061,0,10,1
0,297.71,0,0,20,4266,0,11,1
0,298.83,0,0,8,4473,0,12,1
0,299.58,0,0,8,4747,0,13,1
0,299.95,0,0,8,4748,0,14,1
0,300.71,0,0,8,5110,0,15,1
0,300.37,0,0,8,5828,0,16,1
0,300.04,0,0,8,5430,0,17,1
0,299.6,0,0,0,4093,0,18,1
0,298.6,0,0,0,2935,0,19,1
0,296.83,0,0,0,2542,0,20,1
0,295.16,0,0,24,2197,0,21,1
0,294.25,0,0,24,1566,0,22,1
0,294.04,0,0,24,1082,0,23,1
0,293.82,0,0,64,662,1,0,1
0,294.06,0,0,64,554,1,1,1
0,293.61,0,0,64,440,1,2,1
0,293.03,1,0,64,484,1,3,0
0,292.92,1,0,64,986,1,4,0
0,292.63,0,0,64,2999,1,5,1
0,295.59,0,0,64,5396,1,6,1
0,295.59,0,0,64,6148,1,7,1
0,295.59,0,0,64,4748,1,8,1
0,299.001,0,0,68,4334,1,9,1
0,299.001,0,0,68,4107,1,10,1
0,299.001,0,0,68,4239,1,11,1
0,302.58799999999997,0,0,20,4478,1,12,1
0,302.58799999999997,0,0,20,4414,1,13,1
0,302.58799999999997,0,0,20,4525,1,14,1
0,304.775,0,0,8,4694,1,15,1
0,304.775,0,0,8,6074,1,16,1
0,304.775,0,0,8,5617,1,17,1
0,304.399,0,0,0,4214,1,18,1
0,304.399,0,0,0,3032,1,19,1
0,304.399,0,0,0,2639,1,20,1
0,299.781,0,0,0,2766,1,21,1
0,299.781,0,0,0,2781,1,22,1
0,299.781,0,0,0,2634,1,23,1
0,297.31,0,0,0,811,2,0,1
0,297.04,0,0,0,534,2,1,1
0,296.83,0,0,0,443,2,2,1
0,296.59,0,0,36,485,2,3,1
0,296.43,0,0,36,1045,2,4,1
0,297.66,0,0,36,2899,2,5,1
0,295.58,0,0,0,5218,2,6,1
0,295.37,0,0,0,6200,2,7,1
0,295.7,0,0,0,5686,2,8,1
0,296.8,0,0,0,4255,2,9,1
0,298.45,0,0,0,4119,2,10,1
0,300.65,0,0,0,4146,2,11,1
0,301.67,0,0,0,4283,2,12,1
0,303.8,0,0,0,4243,2,13,1
0,304.49,0,0,0,4443,2,14,1
0,304.6,0,0,0,4626,2,15,1
0,304.37,0,0,0,6010,2,16,1
0,302.59,0,0,0,6033,2,17,1
0,301.49,0,0,12,4554,2,18,1
0,299.06,0,0,12,3390,2,19,1
0,295.87,1,0,12,2505,2,20,0
0,292.7,1,0,80,1904,2,21,0
0,292.81,1,0,80,1791,2,22,0
0,293.12,1,0,80,1089,2,23,0
0,292.82,1,0,36,814,3,0,0
0,292.38,1,0,36,539,3,1,0
0,292.59,1,0,36,442,3,2,0
0,292.58,1,0,8,478,3,3,0
0,292.82,1,0,8,941,3,4,0
0,292.72,1,0,8,2736,3,5,0
0,292.6,1,0,32,4953,3,6,0
0,292.71,1,0,32,5863,3,7,0
0,293.02,0,0,32,5568,3,8,0
0,293.98,0,0,76,4785,3,9,0
0,294.47,0,0,76,4369,3,10,0
0,296.28,0,0,44,4696,3,11,1
0,296.91,0,0,44,4622,3,12,1
0,299.24,0,0,44,4643,3,13,1
0,299.29,0,0,76,5154,3,14,1
0,300.59,0,0,76,5365,3,15,1
0,299.75,0,0,76,6048,3,16,1
0,299.82,0,0,88,5648,3,17,0
0,299.18,0,0,88,4252,3,18,0
0,298.46,0,0,88,3353,3,19,0
0,297.31,0,0,88,2859,3,20,0
0,296.47,0,0,88,3055,3,21,0
0,295.7,0,0,88,2726,3,22,0
0,295.26,0,0,88,1358,3,23,0
0,295.22,0,0,92,874,4,0,0
0,295.03,0,0,92,556,4,1,0
0,294.77,0,0,76,436,4,2,0
0,294.36,0,0,76,549,4,3,0
0,293.81,0,0,76,1056,4,4,0
0,293.77,0,0,92,2864,4,5,1
0,293.36,0,0,92,5232,4,6,1
0,293.37,0,0,92,6034,4,7,1
0,294.13,0,0,88,5393,4,8,1
0,295.04,0,0,88,4497,4,9,1
0,295.78,0,0,88,4222,4,10,1
0,295.65,0,0,12,4394,4,11,1
0,295.99,0,0,12,4520,4,12,1
0,297.73,0,0,12,4568,4,13,1
0,298.15,0,0,48,4773,4,14,1
0,297.26,0,0,48,5442,4,15,1
0,295.88,1,0,48,5729,4,16,0
0,294.58,1,0,68,4877,4,17,0
0,293.99,1,0,68,3942,4,18,0
0,293.54,1,0,68,3045,4,19,0
0,293.48,0,0,68,2620,4,20,0
0,293.06,0,0,0,2611,4,21,0
0,292.83,0,0,0,2451,4,22,0
0,292.5,0,0,0,1752,4,23,0
0,292.16,0,0,0,1721,5,0,1
0,291.92,1,0,0,1165,5,1,0
0,292.04,0,0,0,692,5,2,1
0,291.01,1,0,0,404,5,3,0
0,290.2,0,0,0,294,5,4,1
0,289.71,0,0,0,508,5,5,1
0,289.67,1,0,0,862,5,6,0
0,289.69,0,0,0,1115,5,7,1
0,290.8,0,0,0,1741,5,8,1
0,291.93,0,0,0,2687,5,9,1
0,294.61,0,0,0,3586,5,10,1
0,296.71,0,0,8,4009,5,11,1
0,297.43,0,0,8,4037,5,12,1
0,299.13,0,0,8,4040,5,13,1
0,299.04,0,0,12,4203,5,14,1
0,299.66,0,0,12,4195,5,15,1
0,298.96,0,0,12,4226,5,16,1
0,298.83,0,0,8,4001,5,17,1
0,297.86,0,0,8,3942,5,18,1
0,296.6,0,0,8,3782,5,19,1
0,294.53,0,0,8,3650,5,20,1
0,293.14,0,0,12,3258,5,21,1
0,292.7,0,0,12,3292,5,22,1
0,291.99,0,0,12,2239,5,23,1
0,291.17,0,0,24,1721,6,0,1
0,290.7,0,0,24,1165,6,1,1
0,290.14,0,0,32,692,6,2,1
0,290.13,0,0,32,404,6,3,1
0,289.48,0,0,32,294,6,4,1
0,289.03,0,0,36,468,6,5,1
0,288.76,0,0,36,791,6,6,1
0,289.27,0,0,36,1021,6,7,1
0,290.36,0,0,0,1591,6,8,1
0,293.25,0,0,0,2452,6,9,1
0,294.62,0,0,0,3046,6,10,1
0,297.69,0,0,0,3830,6,11,1
0,298.24,0,0,0,4187,6,12,1
0,299.48,0,0,0,3874,6,13,1
0,299.88,0,0,0,4243,6,14,1
0,300.48,0,0,0,4229,6,15,1
0,300.22,0,0,0,4282,6,16,1
0,299.35,0,0,0,3892,6,17,1
0,298.58,0,0,0,3788,6,18,1
0,297.37,0,0,0,3510,6,19,1
0,294.94,0,0,0,3282,6,20,1
0,293.04,0,0,0,2601,6,21,1
0,291.55,0,0,0,2031,6,22,1
0,291.35,0,0,0,1311,6,23,1
0,290.8,0,0,0,616,0,0,1
0,290.37,0,0,0,393,0,1,1
0,290.36,0,0,0,270,0,2,1
0,289.8,0,0,0,314,0,3,1
0,289.48,0,0,0,859,0,4,1
0,289.17,0,0,0,2739,0,5,1
0,290.38,0,0,0,5016,0,6,1
0,289.35,0,0,0,5876,0,7,1
0,291.59,0,0,0,5284,0,8,1
0,293.63,0,0,0,4322,0,9,1
0,296.41,0,0,0,4201,0,10,1
0,297.63,0,0,0,4344,0,11,1
0,298.81,0,0,0,4510,0,12,1
0,300.27,0,0,0,4800,0,13,1
0,300.27,0,0,8,4730,0,14,1
0,300.23,0,0,8,5014,0,15,1
0,299.13,0,0,8,5982,0,16,1
0,298.67,0,0,24,5421,0,17,1
0,298.53,0,0,24,3903,0,18,1
0,297.28,0,0,24,2900,0,19,1
0,295.81,0,0,24,2605,0,20,1
0,294.13,0,0,0,2132,0,21,1
0,293.86,0,0,0,1545,0,22,1
0,293.39,0,0,0,971,0,23,1
0,292.84,0,0,0,637,1,0,1
0,292.37,0,0,0,406,1,1,1
0,292.84,0,0,12,271,1,2,1
0,292.64,0,0,12,349,1,3,1
0,291.93,0,0,12,824,1,4,1
0,291.96,0,0,32,2908,1,5,1
0,291.81,0,0,32,5291,1,6,1
0,292.16,0,0,32,5969,1,7,1
0,293.69,0,0,48,5373,1,8,1
0,296.26,0,0,48,4759,1,9,1
0,297.7,0,0,48,4454,1,10,1
0,300.23,0,0,0,4553,1,11,1
0,301.14,0,0,0,4646,1,12,1
0,300.7,0,0,0,4514,1,13,1
0,300.51,0,0,0,4838,1,14,1
0,300.44,0,0,0,5254,1,15,1
0,298.88,1,0,0,5860,1,16,0
0,297.71,1,0,0,4913,1,17,0
0,296.15,1,0,0,3881,1,18,0
0,294.08,1,0,0,2703,1,19,0
0,292.38,0,0,0,2445,1,20,1
0,291.94,0,0,0,2178,1,21,1
0,291.35,0,0,0,1718,1,22,1
0,290.8,0,0,0,1086,1,23,1
0,290.91,0,0,0,740,2,0,1
0,290.23,0,0,0,530,2,1,1
0,290.2,0,0,0,392,2,2,1
0,290.4,1,0,0,393,2,3,0
0,289.7,0,0,0,925,2,4,1
0,289.5,0,0,0,2841,2,5,1
0,288.99,0,0,0,5420,2,6,1
0,288.78,0,0,0,5657,2,7,1
0,291.62,0,0,0,5853,2,8,1
0,293.24,0,0,0,4681,2,9,1
0,295.02,1,0,0,4154,2,10,0
